_id,song,orig,cover,in_album
5f12eceb0bad3a78ca4382e9,1000 Oceans,Tori Amos,Allison Crowe,[non-album tracks]
5f12eceb0bad3a78ca4382ea,10538 Overture,Electric Light Orchestra,Def Leppard,Yeah!
5f12eceb0bad3a78ca4382eb,12XU,Wire,Dag Nasty,Trouble Is
5f12eceb0bad3a78ca4382ec,12XU,Wire,Minor Threat,Complete Discography
5f12eceb0bad3a78ca4382ed,12XU,Wire,Naked Raygun,Basement Screams
5f12eceb0bad3a78ca4382ee,13 Candles,Bathory,Sacramentum,In Conspiracy With Satan: A Tribute to Bathory
5f12eceb0bad3a78ca4382ef,16 Forever,The Dictators,The Nomads,Showdown! (1981-1993) (disc 1)
5f12eceb0bad3a78ca4382f0,16 Shells From a Thirty-Ought Six,Tom Waits,John Hammond,Wicked Grin
5f12eceb0bad3a78ca4382f1,17 Days,Prince,Living Colour,Dread
5f12eceb0bad3a78ca4382f2,18 and Life,Skid Row,Asking Alexandria,Life Gone Wild
5f12eceb0bad3a78ca4382f3,18 and Life,Skid Row,Nina Gordon,Bring the Rock
5f12eceb0bad3a78ca4382f4,1952 Vincent Black Lightning,Richard Thompson,Dick Gaughan,Sail On
5f12eceb0bad3a78ca4382f5,1952 Vincent Black Lightning,Richard Thompson,Greg Brown,The Live One
5f12eceb0bad3a78ca4382f6,1952 Vincent Black Lightning,Richard Thompson,Mary Lou Lord,Live City Sounds
5f12eceb0bad3a78ca4382f7,1952 Vincent Black Lightning,Richard Thompson,The Del McCoury Band,Del and the Boys
5f12eceb0bad3a78ca4382f8,19th Nervous Breakdown,The Rolling Stones,Jason & The Scorchers,Still Standing
5f12eceb0bad3a78ca4382f9,19th Nervous Breakdown,The Rolling Stones,Nash the Slash,Children of the Night
5f12eceb0bad3a78ca4382fa,19th Nervous Breakdown,The Rolling Stones,The Standells,Dirty Water
5f12eceb0bad3a78ca4382fb,2 Become 1,Spice Girls,Paul Gilbert,Alligator Farm
5f12eceb0bad3a78ca4382fc,2 Minutes to Midnight,Glamour of the Kill,Iron Maiden,A Real Dead One
5f12eceb0bad3a78ca4382fd,2 Minutes to Midnight,Iron Maiden,Decameron,Made in Tribute: A Tribute to the Best Band in a Whole Goddamn World!
5f12eceb0bad3a78ca4382fe,2 Minutes to Midnight,Iron Maiden,Primal Fear,"A Tribute to the Beast, Volume 2 (disc 1)"
5f12eceb0bad3a78ca4382ff,2 Minutes to Midnight,Iron Maiden,Vitamin String Quartet,Anatomy of Evil: The String Quartet Tribute to Iron Maiden
5f12eceb0bad3a78ca438300,2:19,Tom Waits,John Hammond,Wicked Grin
5f12eceb0bad3a78ca438301,20 Eyes,Misfits,Shades Apart,Violent World - A Tribute to the Misfits
5f12eceb0bad3a78ca438302,20 Million Things,Lowell George,Suzy Bogguss,Suzy Bogguss
5f12eceb0bad3a78ca438303,2000 Light Years From Home,The Rolling Stones,Bicicletas,Discover
5f12eceb0bad3a78ca438304,2000 Light Years From Home,The Rolling Stones,Monster Magnet,4-Way Diablo
5f12eceb0bad3a78ca438305,2000 Light Years From Home,The Rolling Stones,Sky Cries Mary,A Return to the Inner Experience
5f12eceb0bad3a78ca438306,2000 Light Years From Home,The Rolling Stones,The Danse Society,Heaven Is Waiting
5f12eceb0bad3a78ca438307,2000 Man,The Rolling Stones,Groovie Ghoulies,Appetite For Adrenochrome
5f12eceb0bad3a78ca438308,2000 Man,The Rolling Stones,KISS,The Very Best
5f12eceb0bad3a78ca438309,2000 Man,The Rolling Stones,The Gourds,"2002-09-04: Blue Heron, Missoula, MT, USA"
5f12eceb0bad3a78ca43830a,2000 Miles,Pretenders,Belle Perez,Christmas 2000
5f12eceb0bad3a78ca43830b,2000 Miles,Pretenders,Coldplay,"Kevin & Bean's Christmastime in the 909"
5f12eceb0bad3a78ca43830c,2000 Miles,Pretenders,Darlene Love,"It's Christmas, of Course"
5f12eceb0bad3a78ca43830d,2000 Miles,Pretenders,KT Tunstall,Sounds of the Season: The KT Tunstall Holiday Collection
5f12eceb0bad3a78ca43830e,20th Century Boy,T. Rex,Adam Ant,Live
5f12eceb0bad3a78ca43830f,20th Century Boy,T. Rex,Bang Tango,"Ain't No Jive... Live!"
5f12eceb0bad3a78ca438310,20th Century Boy,T. Rex,Chalk Circle,Mending Wall
5f12eceb0bad3a78ca438311,20th Century Boy,T. Rex,Def Leppard,Yeah!
5f12eceb0bad3a78ca438312,20th Century Boy,T. Rex,Die Art,Gold
5f12eceb0bad3a78ca438313,20th Century Boy,T. Rex,Drain STH,Detroit Rock City
5f12eceb0bad3a78ca438314,20th Century Boy,T. Rex,Girlschool,Girlschool - The Collection (disc 1)
5f12eceb0bad3a78ca438315,20th Century Boy,T. Rex,Pink Cream 69,Change
5f12eceb0bad3a78ca438316,20th Century Boy,T. Rex,Placebo,Sleeping With Ghosts (bonus disc)
5f12eceb0bad3a78ca438317,20th Century Boy,T. Rex,Powerman 5000,Copies Clones & Replicants
5f12eceb0bad3a78ca438318,20th Century Boy,T. Rex,The Replacements,Boink !!
5f12eceb0bad3a78ca438319,20th Century Boy,T.Rex,Waco Brothers,Cabaret Show Time
5f12eceb0bad3a78ca43831a,20th Century Man,The Kinks,The Beat Farmers,Loud and Plowed and ... LIVE!!
5f12eceb0bad3a78ca43831b,21 Days in Jail,Magic Sam,The Blasters,American Music
5f12eceb0bad3a78ca43831c,2112 Overture,Rush,Paul Roraback,The Mother of All Tribute Albums
5f12eceb0bad3a78ca43831d,21st Century Digital Boy,Bad Religion,Charta 77,Hel !
5f12eceb0bad3a78ca43831e,21st Century Schizoid Man,King Crimson,April Wine,Classic Masters
5f12eceb0bad3a78ca43831f,21st Century Schizoid Man,King Crimson,"Emerson, Lake & Palmer",The Return of the Manticore (disc 3)
5f12eceb0bad3a78ca438320,21st Century Schizoid Man,King Crimson,Entombed,"DCLXVI - To Ride, Shoot Straight and Speak the Truth (disc 2: Family Favourites)"
5f12eceb0bad3a78ca438321,21st Century Schizoid Man,King Crimson,Forbidden,Distortion
5f12eceb0bad3a78ca438322,21st Century Schizoid Man,King Crimson,"Gov't Mule",[non-album tracks]
5f12eceb0bad3a78ca438323,21st Century Schizoid Man,King Crimson,Ozzy Osbourne,Under Cover
5f12eceb0bad3a78ca438324,21st Century Schizoid Man,King Crimson,Rorschach,Autopsy
5f12eceb0bad3a78ca438325,21st Century Schizoid Man,King Crimson,Slugdge,"Slug Life, Volume 1"
5f12eceb0bad3a78ca438326,21st Century Schizoid Man,King Crimson,The Crimson Jazz Trio,"King Crimson Songbook, Volume 1"
5f12eceb0bad3a78ca438327,21st Century Schizoid Man,King Crimson,Voivod,Phobos
5f12eceb0bad3a78ca438328,22 Acacia Avenue,Iron Maiden,Dark Tranquillity,A Tribute to the Beast
5f12eceb0bad3a78ca438329,22 Acacia Avenue,Iron Maiden,Dream Theater,The Number of the Beast
5f12eceb0bad3a78ca43832a,236 E. Broadway,Gob,Silverstein,Short Songs
5f12eceb0bad3a78ca43832b,24 Hours,Joy Division,The Twilight Sad,Killed My Parents and Hit the Road
5f12eceb0bad3a78ca43832c,24 Hours,Joy Division,Yellowfinn,Warsaw: Un homenaje a Joy Division
5f12eceb0bad3a78ca43832d,24 Hours Ago,Savatage,Wraith,Return of the Mountain King (A Tribute to Savatage)
5f12eceb0bad3a78ca43832e,24 Hours From Tulsa,Gene Pitney,Burt Bacharach,Hit Maker! Burt Bacharach Plays His Hits
5f12eceb0bad3a78ca43832f,24 Hours From Tulsa,Gene Pitney,Chris Wilson,To Hal and Bacharach
5f12eceb0bad3a78ca438330,24 Hours From Tulsa,Gene Pitney,Dusty Springfield,Stay Awhile - I Only Want to Be With You
5f12eceb0bad3a78ca438331,24.000 Baci,Adriano Celentano,Mr. Bungle,"November 23, 1999 Los Angeles, California @ The House of Blues"
5f12eceb0bad3a78ca438332,2-4-6-8 Motorway,Tom Robinson Band,Showaddywaddy,"I Love Rock 'n' Roll"
5f12eceb0bad3a78ca438333,25 Minutes to Go,Johnny Cash,Pearl Jam,"2003-10-22: Benaroya Hall, Seattle, WA, USA (disc 2)"
5f12eceb0bad3a78ca438334,25 or 6 to 4,Chicago,Local H,Half-Life EP
5f12eceb0bad3a78ca438335,25 or 6 to 4,Chicago,The Moog Cookbook,Ye Olde Space Band: Plays Classic Rock Hits
5f12eceb0bad3a78ca438336,25 or 6 to 4,Chicago,Vince Neil,Carved in Stone
5f12eceb0bad3a78ca438337,29 Ways,Willie Dixon,Marc Cohn,Marc Cohn
5f12eceb0bad3a78ca438338,3 A.M.,Matchbox Twenty,"Tabitha's Secret",Live
5f12eceb0bad3a78ca438339,3 Libras,A Perfect Circle,Vitamin String Quartet,The String Quartet Tribute to A Perfect Circle
5f12eceb0bad3a78ca43833a,30 Century Man,Scott Walker,Catherine Wheel,Waydown
5f12eceb0bad3a78ca43833b,30 Days in the Hole,Humble Pie,"Gov't Mule",Hempilation 2
5f12eceb0bad3a78ca43833c,30 Days in the Hole,Humble Pie,Van Halen,Live Anthology 1975-1981 (disc 1)
5f12eceb0bad3a78ca43833d,32 Flavors,Ani DiFranco,Alana Davis,Blame it on Me
5f12eceb0bad3a78ca43833e,32 Flavors,Ani DiFranco,Allison Crowe,Crowe Covers: Live + Rare
5f12eceb0bad3a78ca43833f,32-20 Blues,Robert Johnson,Back Door,8th Street Nites
5f12eceb0bad3a78ca438340,32-20 Blues,Robert Johnson,Eric Clapton,Me and Mr. Johnson
5f12eceb0bad3a78ca438341,32-20 Blues,Robert Johnson,"Gov't Mule",Live... With a Little Help From Our Friends (disc 2)
5f12eceb0bad3a78ca438342,32-20 Blues,Robert Johnson,John Hammond,Best of the Vanguard Years
5f12eceb0bad3a78ca438343,33rd of August,Mickey Newbury,Joan Baez,Blessed Are...
5f12eceb0bad3a78ca438344,36 Inches High,Jim Ford,Nick Lowe,Jesus of Cool
5f12eceb0bad3a78ca438345,"'39",Queen,"Swingin' Utters",BYO Split Series Vol. 2
5f12eceb0bad3a78ca438346,3eme Sexe,Indochine,Miss Kittin,I Com
5f12eceb0bad3a78ca438347,40 Days,Slowdive,Lali Puna,"I Thought I Was Over That: Rare, Remixed and B-Sides (disc 1)"
5f12eceb0bad3a78ca438348,40 Versions,Wire,Godflesh,Whore: Tribute to Wire
5f12eceb0bad3a78ca438349,"40,000 Headmen",Traffic,"Blood, Sweat & Tears",What Goes Up! (disc 2)
5f12eceb0bad3a78ca43834a,400 Bucks,Reverend Horton Heat,Burden Brothers,"Queen O' Spades"
5f12eceb0bad3a78ca43834b,400 Bucks,Reverend Horton Heat,Supersuckers,400 Bucks / Caliente
5f12eceb0bad3a78ca43834c,400 Years,Bob Marley,Peter Tosh,Wisdom
5f12eceb0bad3a78ca43834d,"'44' Blues",Roosevelt Sykes,Memphis Slim,Best of Blues (disc 3)
5f12eceb0bad3a78ca43834e,455 SD,Radio Birdman,The Hellacopters,Disappointment Blues
5f12eceb0bad3a78ca43834f,48 Crash,Suzi Quatro,Armageddon Dildos,Homicidal Maniac
5f12eceb0bad3a78ca438350,4Q,Blitz,The Casualties,"Who's In Control"
5f12eceb0bad3a78ca438351,4th of July,Soundgarden,Evanescence,"2003-12-13: Colisee Pepsi, Quebec, Canada"
5f12eceb0bad3a78ca438352,4th of July,Soundgarden,Rosetta,Junius / Rosetta
5f12eceb0bad3a78ca438353,"4th of July, Asbury Park (Sandy)",Bruce Springsteen,The Hollies,Another Night
5f12eceb0bad3a78ca438354,4th Time Around,Bob Dylan,Chris Whitley,Perfect Day
5f12eceb0bad3a78ca438355,4th Time Around,Bob Dylan,J.Period,The Messengers (Episode 3: Bob Dylan)
5f12eceb0bad3a78ca438356,4th Time Around,Bob Dylan,Robyn Hitchcock,Robyn Sings (disc 1: Stripes)
5f12eceb0bad3a78ca438357,5 Minutes Alone,Pantera,Nonpoint,Miracle
5f12eceb0bad3a78ca438358,"5 Months, 2 Weeks, 2 Days",Louis Prima,Knockout Greg & Blue Weather,7-8-9-10&Out
5f12eceb0bad3a78ca438359,"5 Months, 2 Weeks, 2 Days",Louis Prima,Lucas & The Dynamos,Fully Charged
5f12eceb0bad3a78ca43835a,"5 Months, 2 Weeks, 2 Days",Louis Prima,The Lost Continentals,Moonshine & Martinis
5f12eceb0bad3a78ca43835b,"5 Months, 2 Weeks, 2 Days",Louis Prima,The Savoir-Faire Pistol Pocket Dance Band,House of Blues Swings!
5f12eceb0bad3a78ca43835c,"5 Months, 2 Weeks, 2 Days",Louis Prima,The Swing Session,The Swing Session
5f12eceb0bad3a78ca43835d,5 uur,Ramses Shaffy,De Dijk,Nooit genoeg
5f12eceb0bad3a78ca43835e,50 Ways To Leave Your Lover,Paul Simon,Playgroup,Playgroup
5f12eceb0bad3a78ca43835f,50 Ways to Leave Your Lover,Paul Simon,Rosemary Clooney,Just Great Jazz Songs (disc 1)
5f12eceb0bad3a78ca438360,50 Ways to Leave Your Lover,Paul Simon,Sandra Bernhard,Excuses for Bad Behavior - Part I
5f12eceb0bad3a78ca438361,50 Ways to Leave Your Lover,Paul Simon,Tok Tok Tok,50 Ways to Leave Your Lover
5f12eceb0bad3a78ca438362,50 Ways to Leave Your Lover,Paul Simon,Trixter,Undercovers
5f12eceb0bad3a78ca438363,50 Ways To Leave Your Lover,Paul Simon,Trouble Is...,...As Trouble Does
5f12eceb0bad3a78ca438364,500 Miles,Hedy West,"Peter, Paul & Mary","Peter, Paul and Mary"
5f12eceb0bad3a78ca438365,500 Miles,The Journeymen,The Hooters,Hooterization
5f12eceb0bad3a78ca438366,500 Miles High,Return to Forever,Azymuth,Outubro
5f12eceb0bad3a78ca438367,500 Miles High,Return to Forever,"Corea, Clarke & White",Forever
5f12eceb0bad3a78ca438368,500 Miles High,Return to Forever,Flora Purim,500 Miles High
5f12eceb0bad3a78ca438369,500 Miles High,Return to Forever,Jack Wilkins,Merge
5f12eceb0bad3a78ca43836a,500 Miles High,Return to Forever,Michael Manring,Drastic Measures
5f12eceb0bad3a78ca43836b,500 Miles High,Return to Forever,The Manhattan Transfer,The Chick Corea Songbook
5f12eceb0bad3a78ca43836c,51st State,New Model Army,Ski-King,"Sketchbook III: ""New Horizons"""
5f12eceb0bad3a78ca43836d,52 Girls,The B-52s,Bluetip,Post Mortem Anthem
5f12eceb0bad3a78ca43836e,53rd & 3rd,Ramones,Metallica,"We're a Happy Family: A Tribute to the Ramones"
5f12eceb0bad3a78ca43836f,53rd & 3rd,Ramones,Screeching Weasel,The Beat Is on the Brat
5f12eceb0bad3a78ca438370,53rd and 3rd,Ramones,Creamers,Gabba Gabba Hey: A Tribute to the Ramones
5f12eceb0bad3a78ca438371,54-46,One,Toots & The Maytals,NME: Smile Jamaica
5f12eceb0bad3a78ca438372,54-46,Toots & The Maytals,Fermin Muguruza,Brigadistak Sound System
5f12eceb0bad3a78ca438373,54-46,Toots & The Maytals,Fighting Gravity,Hello Cleveland
5f12eceb0bad3a78ca438374,54-46,Toots & The Maytals,Sublime,"3-Ring Circus: Live at The Palace, Hollywood, CA: October 21, 1995"
5f12eceb0bad3a78ca438375,54-46 Was My Number,Toots & The Maytals,Aswad,Crucial Tracks
5f12eceb0bad3a78ca438376,59th Street Bridge Song,Simon & Garfunkel,Danny Bonaduce,Hollywood Hi-Fi
5f12eceb0bad3a78ca438377,"59th Street Bridge Song (Feelin' Groovy)",Simon & Garfunkel,The Seekers,Ideal Seekers
5f12eceb0bad3a78ca438378,634-5789,Wilson Pickett,John Cowan,"Soul'd Out"
5f12eceb0bad3a78ca438379,634-5789,Wilson Pickett,Ry Cooder,"Why Don't You Try Me Tonight: The Best of Ry Cooder"
5f12eceb0bad3a78ca43837a,7 and 7 Is,Love,Ramones,Acid Eaters
5f12eceb0bad3a78ca43837b,7 and 7 Is,Love,The Fuzztones,Live in Europe
5f12eceb0bad3a78ca43837c,7 Rooms of Gloom,Four Tops,Pat Benatar,Tropico / Seven the Hard Way
5f12eceb0bad3a78ca43837d,75 Septembers,Cheryl Wheeler,D.C. Anderson,the box under the bed
5f12eceb0bad3a78ca43837e,79th and Sunset,Humble Pie,Van Halen,Looney Tunes Merrie Melodies: The Unreleased (disc 4)
5f12eceb0bad3a78ca43837f,80 Times,T.S.O.L.,The Offspring,Want You Bad
5f12eceb0bad3a78ca438380,867-5309 (Jenny),Tommy Tutone,Everclear,The Vegas Years
5f12eceb0bad3a78ca438381,867-5309 (Jenny),Tommy Tutone,Less Than Jake,"Losers, Kings, and Things We Don't Understand"
5f12eceb0bad3a78ca438382,867-5309 (Jenny),Tommy Tutone,Marques Bovre and the Evil Twins,"Gag Me With a Spoon: Don't Records Celebrates the 1980s"
5f12eceb0bad3a78ca438383,"867-5309, Jenny",Tommy Tutone,Bracket,Before You Were Punk
5f12eceb0bad3a78ca438384,87 Southbound,Wayne Hancock,Hank Williams III,"Risin' Outlaw"
5f12eceb0bad3a78ca438385,88 Lines About 44 Women,The Nails,Scar Tissue,Newer Wave 2.0
5f12eceb0bad3a78ca438386,9 to 5,Dolly Parton,Alison Krauss,"Just Because I'm a Woman"
5f12eceb0bad3a78ca438387,9 to 5,Dolly Parton,Millencolin,The Melancholy Collection
5f12eceb0bad3a78ca438388,911 Is A Joke,Public Enemy,Duran Duran,Thank You
5f12eceb0bad3a78ca438389,96 Tears,? and the Mysterians,Big Maybelle,96 Tears
5f12eceb0bad3a78ca43838a,96 Tears,? and the Mysterians,Eddie & The Hot Rods,Teenage Depression
5f12eceb0bad3a78ca43838b,96 Tears,? and the Mysterians,Garland Jeffreys,Escape Artist
5f12eceb0bad3a78ca43838c,96 Tears,? and the Mysterians,Jimmy Ruffin,"Ruff 'n Ready"
5f12eceb0bad3a78ca43838d,96 Tears,? and the Mysterians,Pascal Comelade,Haïkus de piano
5f12eceb0bad3a78ca43838e,96 Tears,? and the Mysterians,Primal Scream,Kowalski
5f12eceb0bad3a78ca43838f,96 Tears,? and the Mysterians,The Fire Escape,Psychotic Reaction
5f12eceb0bad3a78ca438390,96 Tears,? and the Mysterians,The Stranglers,The Very Best of the Stranglers
5f12eceb0bad3a78ca438391,96 Tears,? and the Mysterians,Thelma Houston,Never Gonna Be Another One
5f12eceb0bad3a78ca438392,96 Tears,? and the Mysterians,Todd Rundgren,Somewhere / Anywhere
5f12eceb0bad3a78ca438393,"'97 Bonnie & Clyde",Eminem,Tori Amos,Strange Little Girls
5f12eceb0bad3a78ca438394,"99 and a Half (Won't Do)",Wilson Pickett,Redskins,Neither Washington nor Moscow
5f12eceb0bad3a78ca438395,99 Girls,The Young Fresh Fellows,Groovie Ghoulies,"This One's for the Fellows: A Sonic Salute to The Young Fresh Fellows"
5f12eceb0bad3a78ca438396,99 Miles From L.A.,Albert Hammond,Art Garfunkel,Breakaway
5f12eceb0bad3a78ca438397,99 Problems,Ice-T,Body Count,Manslaughter
5f12eceb0bad3a78ca438398,99 Problems,JAY Z,Pearl Jam,2013 Fanclub Single
5f12eceb0bad3a78ca438399,99 Problems,Jay-Z,Hugo,"Promo Only: Modern Rock Radio, November 2010"
5f12eceb0bad3a78ca43839a,99 Red Balloons,Nena,7 Seconds,Scream Real Loud
5f12eceb0bad3a78ca43839b,99 Red Balloons,Nena,Angry Salad,Angry Salad
5f12eceb0bad3a78ca43839c,99 Red Balloons,Nena,Goldfinger,Stomping Ground
5f12eceb0bad3a78ca43839d,99 Red Balloons,Nena,Guster,[non-album tracks]
5f12eceb0bad3a78ca43839e,99 Red Balloons,Nena,The Go-Sheilas,Greatest Hits Vol. 1
5f12eceb0bad3a78ca43839f,99th Floor,The Moving Sidewalks,The Chesterfield Kings,Here Are The Chesterfield Kings
5f12eceb0bad3a78ca4383a0,99th Floor,The Moving Sidewalks,The Fuzztones,Creatures That Time Forgot
5f12eceb0bad3a78ca4383a1,A Apolitical Blues,Little Feat,Van Halen,OU812
5f12eceb0bad3a78ca4383a2,A Baby for Pree,Neutral Milk Hotel,Jeff Mangum,"Live at Jittery Joe's"
5f12eceb0bad3a78ca4383a3,A Baby for Pree,Neutral Milk Hotel,Topdown Jimmy,Fanfare for Neutral Milk Hotel
5f12eceb0bad3a78ca4383a4,A Beautiful Lie,30 Seconds to Mars,Vitamin String Quartet,Vitamin String Quartet Tribute to 30 Seconds to Mars
5f12eceb0bad3a78ca4383a5,A Box Full of Sharp Objects,The Used,Vitamin String Quartet,Strung Out on the Used: The String Quartet Tribute
5f12eceb0bad3a78ca4383a6,A Brand New Me,Jerry Butler,Aretha Franklin,"Young, Gifted and Black"
5f12eceb0bad3a78ca4383a7,A Brand New Me,Jerry Butler,Dusty Springfield,"Goin' Back: The Definitive Dusty Springfield"
5f12eceb0bad3a78ca4383a8,A Case of You,Joni Mitchell,Allison Crowe,This Little Bird
5f12eceb0bad3a78ca4383a9,A Case of You,Joni Mitchell,Brian Kennedy,"Won't You Take Me Home (disc 2)"
5f12eceb0bad3a78ca4383aa,A Case Of You,Joni Mitchell,Caroline Lavelle,Spirit
5f12eceb0bad3a78ca4383ab,A Case of You,Joni Mitchell,Diana Krall,Live in Paris
5f12eceb0bad3a78ca4383ac,A Case of You,Joni Mitchell,Jane Monheit,Come Dream With Me
5f12eceb0bad3a78ca4383ad,A Case of You,Joni Mitchell,Michelle Branch,"Covered, A Revolution in Sound: Warner Bros. Records"
5f12eceb0bad3a78ca4383ae,A Case Of You,Joni Mitchell,Phoebe Snow,"I Can't Complain"
5f12eceb0bad3a78ca4383af,A Case of You,Joni Mitchell,Prince,One Nite Alone... (disc 2: Live!)
5f12eceb0bad3a78ca4383b0,A Case of You,Joni Mitchell,Sloan,Back to the Garden: A Tribute to Joni Mitchell
5f12eceb0bad3a78ca4383b1,A Case of You,Joni Mitchell,The Ukulele Orchestra of Great Britain,A Fist Full of Ukuleles
5f12eceb0bad3a78ca4383b2,A Case of You,Joni Mitchell,Tori Amos,Somewhere Over the Rainbow
5f12eceb0bad3a78ca4383b3,A Casual Look,The Six Teens,The Beach Boys,15 Big Ones / Love You
5f12eceb0bad3a78ca4383b4,A Certain Girl,Ernie K-Doe,Paramounts,The Paramounts at Abbey Road 1963-1970
5f12eceb0bad3a78ca4383b5,A Certain Girl,Ernie K-Doe,The Nomads,Sonically Speaking
5f12eceb0bad3a78ca4383b6,A Certain Girl,Ernie K-Doe,The Yardbirds,The Blues Collection # 14: Greatest Hits
5f12eceb0bad3a78ca4383b7,A Certain Girl,Ernie K-Doe,Warren Zevon,Bad Luck Streak in Dancing School
5f12eceb0bad3a78ca4383b8,A Change in My Life,Rockapella,Sam Harris,Revival
5f12eceb0bad3a78ca4383b9,A Change Is Gonna Come,Sam Cooke,Al Green,The Concert for the Rock and Roll Hall of Fame (disc 1)
5f12eceb0bad3a78ca4383ba,A Change Is Gonna Come,Sam Cooke,Aretha Franklin,I Never Loved a Man the Way I Love You
5f12eceb0bad3a78ca4383bb,A Change Is Gonna Come,Sam Cooke,Billy Bragg,Volume I (disc 7: The Internationale)
5f12eceb0bad3a78ca4383bc,A Change Is Gonna Come,Sam Cooke,Cold War Kids,Hospital Beds EP
5f12eceb0bad3a78ca4383bd,A Change Is Gonna Come,Sam Cooke,David Clayton-Thomas,Soul Ballads
5f12eceb0bad3a78ca4383be,A Change Is Gonna Come,Sam Cooke,Everlast,Songs of the Ungrateful Living
5f12eceb0bad3a78ca4383bf,A Change Is Gonna Come,Sam Cooke,Gavin DeGraw,"Live at Bogart's"
5f12eceb0bad3a78ca4383c0,A Change Is Gonna Come,Sam Cooke,Graham Parker,Live! Alone In America
5f12eceb0bad3a78ca4383c1,A Change Is Gonna Come,Sam Cooke,Lauryn Hill,"The Best of Lauryn Hill, Volume 2: Water"
5f12eceb0bad3a78ca4383c2,A Change Is Gonna Come,Sam Cooke,Otis Redding,Otis Blue
5f12eceb0bad3a78ca4383c3,A Change Is Gonna Come,Sam Cooke,Prince Buster,Judge Dread Rock Steady / She Was A Rough Rider
5f12eceb0bad3a78ca4383c4,A Change Is Gonna Come,Sam Cooke,Solomon Burke,"Rolling Stone: Rare Trax, Volume 11: Sweet Soul Music"
5f12eceb0bad3a78ca4383c5,A Change Is Gonna Come,Sam Cooke,The Band,Moondog Matinee
5f12eceb0bad3a78ca4383c6,A Change Is Gonna Come,Sam Cooke,The Neville Brothers,Yellow Moon
5f12eceb0bad3a78ca4383c7,A Change Is Gonna Come,Sam Cooke,The Supremes,We Remember Sam Cooke
5f12eceb0bad3a78ca4383c8,A Change Is Gonna Come,Sam Cooke,Three Dog Night,Three Dog Night / Suitable for Framing
